date,state_name,county_name,measure_id,measure_name,synthetic_aq_index,is_spike,zscore,is_anomaly
2004-06-29,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2623128460091709,False,0.2318331935122415,False
2004-06-30,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3150787032995552,False,1.0577797999440246,False
2004-07-01,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1644322103017371,False,-1.3849654717013187,False
2004-07-02,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2559909837229157,False,0.07557886256767647,False
2004-07-03,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2962555344569172,False,0.6985207176366041,False
2004-07-04,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3007085509411706,False,0.7379927746048633,False
2004-07-05,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.370594299262348,False,1.7274136960888025,False
2004-07-06,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2609235773136101,False,0.09581756113146285,False
2004-07-07,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2426517606838499,False,-0.18574022868324555,False
2004-07-08,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1513972578974433,False,-1.4755416168790112,False
2004-07-09,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2114154540387215,False,-0.5555502075122547,False
2004-07-10,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2514085422007566,False,0.03672464656386741,False
2004-07-11,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2137718241148589,False,-0.4652102042774149,False
2004-07-12,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1579635903278361,False,-1.2620645636337604,False
2004-07-13,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1488682488097682,False,-1.3202328928949822,False
2004-07-14,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2738315458331591,False,0.646751074149454,False
2004-07-15,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1809471511976582,False,-0.8209643693288222,False
2004-07-16,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1162923140862087,False,-1.6709671440665985,False
2004-07-17,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2053403957458577,False,-0.4336730238616134,False
2004-07-18,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2317315339180655,False,0.02013462027239152,False
2004-07-19,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.258594332895799,False,0.4324280083022123,False
2004-07-20,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3153696340657073,False,1.2757287298774664,False
2004-07-21,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1791115739657596,False,-0.9760603413811174,False
2004-07-22,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2469367348642251,False,0.14673088719896601,False
2004-07-23,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2202517250522334,False,-0.29800745799174033,False
2004-07-24,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1811080332151696,False,-0.8842457803644398,False
2004-07-25,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3545237576313655,False,1.8573403580361425,False
2004-07-26,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2032333480601231,False,-0.49381992908952527,False
2004-07-27,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2832197979305871,False,0.7451608574446706,False
2004-07-28,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3173159419396036,False,1.273454152460001,False
2004-07-29,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2915882268370468,False,0.8113764953532558,False
2004-07-30,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2361058588479254,False,-0.050939504702494524,False
2004-07-31,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2391250708408447,False,0.0292593785568929,False
2004-08-01,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1297461903481384,False,-1.5762218847385034,False
2004-08-02,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2649458406469126,False,0.6389173620465092,False
2004-08-03,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3008881126931545,False,1.19968558067333,False
2004-08-04,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.300329620643347,False,1.1285948350060777,False
2004-08-05,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3282786779960678,False,1.4656767991608641,False
2004-08-06,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1473052957716371,False,-1.363720557364149,False
2004-08-07,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1818667784065735,False,-0.7789588086062708,False
2004-08-08,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2777718319412152,False,0.658254484830981,False
2004-08-09,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1817223361159096,False,-0.8351342229950377,False
2004-08-10,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3169563359377763,False,1.1786656719123603,False
2004-08-11,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.339796141969396,False,1.4447347365507912,False
2004-08-12,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1809416938470717,False,-0.949572527602462,False
2004-08-13,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1814760011999326,False,-1.0326213465396454,False
2004-08-14,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2204146620685342,False,-0.4226655991508542,False
2004-08-15,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2310023077711334,False,-0.25267704651438494,False
2004-08-16,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3617621951148918,False,1.6833995352881443,False
2004-08-17,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1944351153715094,False,-0.7875376124618083,False
2004-08-18,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1651749894121279,False,-1.2148770044564756,False
2004-08-19,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2915840075559269,False,0.6636630382230809,False
2004-08-20,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2622057414642511,False,0.20197658753705391,False
2004-08-21,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3912314438028667,False,1.9153726101866368,False
2004-08-22,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2573498650303915,False,0.06744054823347291,False
2004-08-23,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.260316770443835,False,0.08196618441565598,False
2004-08-24,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3551819224729449,False,1.4057670232635677,False
2004-08-25,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2454537425951759,False,-0.13654599319717306,False
2004-08-26,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2235108345254101,False,-0.42189190189397974,False
2004-08-27,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2911049325278994,False,0.5345605336510425,False
2004-08-28,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2556377565559702,False,0.010121447361397506,False
2004-08-29,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1815863370970462,False,-1.1425063375168296,False
2004-08-30,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2025703085894019,False,-0.7808163567058964,False
2004-08-31,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2085640319988549,False,-0.6421906486961911,False
2004-09-01,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.4327997742232438,False,2.3774400362530947,False
2004-09-02,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2133239377456247,False,-0.525525760081674,False
2004-09-03,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2269244885332036,False,-0.39348970980164005,False
2004-09-04,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2975694321360898,False,0.55569546364433,False
2004-09-05,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.175950040449841,False,-1.1126453256359365,False
2004-09-06,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3032281670698759,False,0.6209095336052952,False
2004-09-07,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2112855639408214,False,-0.6363769163906225,False
2004-09-08,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1751394198165652,False,-1.0752527458865573,False
2004-09-09,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1738896145264148,False,-1.0853682775572677,False
2004-09-10,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1913055668151319,False,-0.8449593112823474,False
2004-09-11,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1717880302478076,False,-1.0796953604909276,False
2004-09-12,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2465225014023894,False,-0.03268572582144188,False
2004-09-13,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1342278532405901,False,-1.512891896540891,False
2004-09-14,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2765057996022397,False,0.46888448268788036,False
2004-09-15,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3522202516330563,False,1.4303453355248932,False
2004-09-16,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.31119226750807,False,0.8385498339227272,False
2004-09-17,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.4235204482902632,False,2.115530995908801,False
2004-09-18,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1758491912303363,False,-0.9680840083497024,False
2004-09-19,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1271228162218391,False,-1.483976165666996,False
2004-09-20,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2988130623980911,False,0.6652008354748827,False
2004-09-21,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3388959517039347,False,1.1870939604551536,False
2004-09-22,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1624365803307556,False,-0.9924519713092914,False
2004-09-23,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2042253013350264,False,-0.4629422650640516,False
2004-09-24,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3476003597600074,False,1.2583164227696881,False
2004-09-25,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1512044777380943,False,-1.0501599575280116,False
2004-09-26,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2343669048496486,False,-0.08826550925625322,False
2004-09-27,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3298170450885193,False,0.9837209761792526,False
2004-09-28,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2781465875628462,False,0.34638856268470053,False
2004-09-29,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2831413388906537,False,0.5148746230226288,False
2004-09-30,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1799131797180322,False,-0.8005947230838432,False
2004-10-01,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2974047254530422,False,0.6708239064156478,False
2004-10-02,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3572422034857392,False,1.3667041707539334,False
2004-10-03,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3139556806120518,False,0.7722246131541305,False
2004-10-04,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2427191086998518,False,-0.08692076695039598,False
2004-10-05,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2625340552527312,False,0.1388998170088256,False
2004-10-06,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3611591099710156,False,1.2772366346685695,False
2004-10-07,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1393530676247065,False,-1.4291731639168206,False
2004-10-08,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3896238021871164,False,1.480108739589305,False
2004-10-09,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2472769327508161,False,-0.23367010150821033,False
2004-10-10,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3103838019339805,False,0.49711156847877785,False
2004-10-11,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2855276256917698,False,0.14120974747323997,False
2004-10-12,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3467622249873311,False,0.8709770242828597,False
2004-10-13,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1863077355146295,False,-1.0501225641826573,False
2004-10-14,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1308034997939582,False,-1.5844419223414974,False
2004-10-15,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.192435970248725,False,-0.8036261347775074,False
2004-10-16,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2806186469331883,False,0.26465942736102166,False
2004-10-17,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2420460359828344,False,-0.2996766825514449,False
2004-10-18,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3407582241511363,False,1.0057523912776458,False
2004-10-19,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1618818699319804,False,-1.2851388805772401,False
2004-10-20,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3377905962852164,False,0.9669841965539828,False
2004-10-21,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2682884183533469,False,0.006301486992226097,False
2004-10-22,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3131777655826818,False,0.6412117099012715,False
2004-10-23,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1733346236243861,False,-1.3161606567426065,False
2004-10-24,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2884683912370656,False,0.2687435386778339,False
2004-10-25,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2482720338426405,False,-0.25771165261033285,False
2004-10-26,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2320929838791913,False,-0.4626181063484094,False
2004-10-27,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2272947332766986,False,-0.500552687758177,False
2004-10-28,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2856576010033551,False,0.2767233791191632,False
2004-10-29,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.0854397704231701,False,-2.2607388147796375,False
2004-10-30,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3761634534452593,False,1.4989220738747062,False
2004-10-31,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.263524873831728,False,0.07373869246407135,False
2004-11-01,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2685367628847222,False,0.12690189373212668,False
2004-11-02,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2598063422925584,False,0.014750454559609412,False
2004-11-03,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2919775806671348,False,0.4793590965396178,False
2004-11-04,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1626368695726769,False,-1.2859398879529833,False
2004-11-05,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.295375145093151,False,0.6032870232820348,False
2004-11-06,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.353497498386225,False,1.3405252767529257,False
2004-11-07,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2563934748085716,False,0.01216540989998512,False
2004-11-08,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2655381734301699,False,0.15169492724124237,False
2004-11-09,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3005043407902795,False,0.6864163251579315,False
2004-11-10,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2097880131703618,False,-0.6477363814555513,False
2004-11-11,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1535787910559217,False,-1.5141664182174925,False
2004-11-12,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1707578632402853,False,-1.2296672948619196,False
2004-11-13,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.20705562180816,False,-0.6515245287981315,False
2004-11-14,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2809379828846929,False,0.41200085761050764,False
2004-11-15,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2335317860495719,False,-0.2334856900698713,False
2004-11-16,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2592707560261495,False,0.10666250925316884,False
2004-11-17,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1969281420143671,False,-0.8081941901160807,False
2004-11-18,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3793981881630961,False,1.9048100951613849,False
2004-11-19,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3411530715990987,False,1.2986012856769027,False
2004-11-20,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2152622334944053,False,-0.5764677239094427,False
2004-11-21,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3760146671080385,False,1.685055044758588,False
2004-11-22,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1856945697081866,False,-0.961013478925851,False
2004-11-23,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3491293490945217,False,1.220274352538,False
2004-11-24,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1823451541605471,False,-0.9989702877101474,False
2004-11-25,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2676558753321757,False,0.14611020691490822,False
2004-11-26,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2643447963034505,False,0.0185864397312609,False
2004-11-27,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2399106765248756,False,-0.2894628266939086,False
2004-11-28,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2499861272868926,False,-0.12263722703217951,False
2004-11-29,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3100469629738001,False,0.7933000116413077,False
2004-11-30,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2818939831970703,False,0.34070429044545186,False
2004-12-01,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2905085545360137,False,0.4759069983287967,False
2004-12-02,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1404090174528374,False,-1.8120571637001475,False
2004-12-03,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3929210377062466,False,1.8614184916824434,False
2004-12-04,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2926271147645846,False,0.47288290339481026,False
2004-12-05,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2579769938332599,False,-0.037735642852356116,False
2004-12-06,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3081235248912402,False,0.6718613425813522,False
2004-12-07,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.332499495116982,False,0.9972971160231263,False
2004-12-08,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2572565388448311,False,-0.11126013676904198,False
2004-12-09,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3020649712146105,False,0.4868199972558393,False
2004-12-10,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.171709891797087,False,-1.506673833939435,False
2004-12-11,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3549676845615488,False,1.2024349746440817,False
2004-12-12,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2461175907294527,False,-0.4247640266327415,False
2004-12-13,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.1654036365694377,False,-1.5417611083585623,False
2004-12-14,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2206647795937437,False,-0.714687787418059,False
2004-12-15,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.2756487097516873,False,0.034799075940404454,False
2004-12-16,Pennsylvania,Lancaster,85,Percent of days with PM2.5 levels over the National Ambient Air Quality Standard (NAAQS),0.3015018835405043,False,0.47550645859609075,False
