sewershed_id,population_served,sample_collect_date,synthetic_viral_load,rolling_mean,rolling_std,z_score,is_anomaly
752,1075656,2022-11-27,672986766.85528,389011648.97991574,117531347.48875318,2.4161649121102644,False
752,1075656,2022-11-28,593151361.228,405503987.51074713,129117229.31656247,1.4533101020715793,False
752,1075656,2022-11-29,709976626.59926,431206405.64451355,151179081.1392066,1.8439735104491948,False
752,1075656,2022-11-30,603457136.01927,460278581.0961736,141378378.0807247,1.0127330421158447,False
752,1075656,2022-12-01,435090677.2385,467788715.19844145,136635659.34605062,-0.23930823122190004,False
752,1075656,2022-12-02,497286744.81954,479511512.905415,131126565.7938769,0.13555782389715462,False
752,1075656,2022-12-03,497451261.92443,492327338.8093757,122622094.34769364,0.04178629587360888,False
752,1075656,2022-12-04,549451256.81093,502602261.2349108,120809511.51460625,0.38779227718634585,False
752,1075656,2022-12-05,377175745.95676,503393205.48974645,119879769.82203852,-1.052867049380861,False
752,1075656,2022-12-07,719170796.57009,532164692.35968786,119877557.22972839,1.559975933210179,False
752,1075656,2022-12-08,762705084.9415,550636656.6282235,134279357.21618325,1.5793077410391274,False
752,1075656,2022-12-09,1077549991.96352,600083522.0369285,186149614.76702178,2.5649608274729525,False
752,1075656,2022-12-10,894032124.93934,638826459.5252115,186904899.84787667,1.3654305779133795,False
752,1075656,2022-12-11,780912917.72017,655028463.8276136,188815557.92958343,0.6667059392399411,False
752,1075656,2022-12-12,569395091.85602,647629058.4705236,190083210.69873807,-0.4115774682409813,False
752,1075656,2022-12-13,799414040.58844,662362106.9962692,193498784.35309875,0.708283176301908,False
752,1075656,2022-12-14,849495455.95862,672327737.6647949,199635145.81736967,0.8874575544724058,False
752,1075656,2022-12-15,851725391.23534,690061184.4659427,204025299.19126436,0.792373335121761,False
752,1075656,2022-12-16,1507878703.00047,766688900.591798,285919896.39326364,2.5922987933278177,False
752,1075656,2022-12-17,1000373658.77739,802623680.1602157,281029037.68836594,0.7036638642176894,False
752,1075656,2022-12-18,1018389100.52201,839833525.7743285,271852003.78937733,0.6568116926076474,False
752,1075656,2022-12-19,795294470.16268,857393755.2994535,259302386.24027205,-0.23948597634281577,False
752,1075656,2022-12-20,1214209462.78469,917181877.93002,235462539.19469815,1.261464290118205,False
752,1075656,2022-12-21,1637958926.51183,982809601.497287,296228483.5087298,2.2116351447859195,False
752,1075656,2022-12-22,2219583088.77557,1086872316.0568635,435918399.96014595,2.598446802938956,False
752,1075656,2022-12-23,1006636750.28959,1081807084.5087256,436446729.219938,-0.17223255253507733,False
752,1075656,2022-12-24,1944530026.07958,1156842648.8758857,488838612.06560653,1.611344435079076,False
752,1075656,2022-12-25,1044187884.16978,1175648003.6222866,478212891.64050215,-0.27489873600340337,False
752,1075656,2022-12-26,1807869996.31198,1264110496.797712,471947021.45125896,1.15216215973179,False
752,1075656,2022-12-27,1048031714.56252,1281868902.0815752,457575052.61145794,-0.5110357004484989,False
752,1075656,2022-12-28,1049496279.03256,1296154675.1582851,446013724.0642654,-0.5530287137312048,False
752,1075656,2022-12-29,1062436509.76035,1311205469.3386428,433234930.888902,-0.5742126080828112,False
752,1075656,2022-12-30,1113411432.24849,1283029235.7135015,432286415.71401334,-0.39237366083977293,False
752,1075656,2022-12-31,1159535772.54237,1294397958.1252859,426332939.42684495,-0.3163306728403916,False
752,1075656,2023-01-01,1100189609.65836,1300240851.635025,422805203.337387,-0.47315227059074194,False
752,1075656,2023-01-02,1077604981.93274,1320405888.1900291,403145154.24878263,-0.6022667113777478,False
752,1075656,2023-01-03,2165810023.80714,1388377356.8344898,460065796.64716053,1.6898293084127889,False
752,1075656,2023-01-04,1543292149.75828,1381615444.2092364,456799441.6717184,0.3539336759199315,False
752,1075656,2023-01-05,929959358.30584,1289499463.4613986,401503231.20802885,-0.8954849605413807,False
752,1075656,2023-01-06,895493771.70006,1281560679.276432,408563130.53592134,-0.9449381961361993,False
752,1075656,2023-01-07,1033185469.25518,1216464639.5032609,365097118.7830044,-0.502001141118325,False
752,1075656,2023-01-08,794458630.16956,1198626835.6461022,379959709.3926528,-1.06371332403266,False
752,1075656,2023-01-09,777289668.77199,1125013955.1075313,351621052.8764753,-0.9889177098212523,False
752,1075656,2023-01-10,1002816490.8809,1121784296.27313,352588850.54746455,-0.3374122727009338,False
752,1075656,2023-01-11,632679918.67994,1092011699.1050858,375984195.356195,-1.2216784271742862,False
752,1075656,2023-01-12,983763537.14727,1086392201.0612943,377046657.71025455,-0.2721908862348023,False
752,1075656,2023-01-13,668686706.0863,1054626149.1925665,392991980.74965125,-0.982054245407421,False
752,1075656,2023-01-14,886768563.49188,1035142777.1175314,394150574.0311408,-0.37644043520771,False
752,1075656,2023-01-15,682675746.53725,1005320358.3231665,404509334.2140715,-0.7976196950134377,False
752,1075656,2023-01-16,284000849.41614,948634348.8576949,446977192.22606635,-1.486951708053607,False
752,1075656,2023-01-17,503542795.31762,829900975.3941578,293057516.8699183,-1.1136318343316918,False
752,1075656,2023-01-18,695059187.45196,769312906.6579921,210189978.09890643,-0.3532695510872147,False
752,1075656,2023-01-19,519562198.23986,739998823.7961365,214633044.12302533,-1.0270395523530134,False
752,1075656,2023-01-20,785444144.04895,732138136.1067715,210475103.54135177,0.2532651465435936,False
752,1075656,2023-01-21,420759943.82784,688393455.7191042,206701851.93240476,-1.294780425957602,False
752,1075656,2023-01-22,568205556.94943,672232521.9176664,206616026.54729396,-0.5034796511509958,False
752,1075656,2023-01-23,566999173.44411,657211772.2513894,206034109.23339218,-0.4378527377963808,False
752,1075656,2023-01-24,654564233.0188,632336610.975525,180544531.2689808,0.12311434684310434,False
752,1075656,2023-01-25,791178080.26424,643657908.2315464,185469954.17640203,0.7953858223978745,False
752,1075656,2023-01-26,617350246.52663,617485530.3300722,157533561.2258621,-0.0008587617926580027,False
752,1075656,2023-01-27,765174108.79092,624377487.6661165,161993368.00494012,0.8691505267086603,False
752,1075656,2023-01-28,981644448.62527,631154336.6042157,175256232.5868923,1.9998724544491207,False
752,1075656,2023-01-29,585676469.04604,624225816.783415,174979873.815558,-0.22030732390405555,False
752,1075656,2023-01-30,710532179.59221,654692340.3674201,145901511.60120225,0.38272282865320123,False
752,1075656,2023-01-31,575413379.80231,659825953.5448979,141368116.57122576,-0.5971118225944404,False
752,1075656,2023-02-01,527577678.26208,647862988.6027635,145191896.12331358,-0.8284574659630002,False
752,1075656,2023-02-02,695003900.53533,660394538.7667258,140770282.96959043,0.2458570163994107,False
752,1075656,2023-02-03,769457456.39231,659252632.5055372,139738933.59140918,0.7886479526815854,False
752,1075656,2023-02-04,691816652.09317,678613825.9530607,121776679.51290298,0.10841834572037565,False
752,1075656,2023-02-05,674316806.85327,686193200.9461921,117607069.81175862,-0.1009836748074023,False
752,1075656,2023-02-06,509563836.97367,682090676.9125893,122964530.05866396,-1.4030618411391491,False
752,1075656,2023-02-07,760484595.98472,689656417.1244408,124390860.092084,0.5694001858966692,False
752,1075656,2023-02-08,452504403.80021,665465440.2341529,135559155.7570135,-1.5709823157623555,False
752,1075656,2023-02-09,235162629.01121,638166324.6973372,177872848.87672025,-2.2656841571444115,False
752,1075656,2023-02-10,414678459.31502,613130921.1633443,183207491.34603816,-1.0832115018347788,False
752,1075656,2023-02-11,354460546.37031,568332071.0022757,161568234.86392957,-1.3237226043354697,False
752,1075656,2023-02-12,540118205.68031,565077909.333295,161650803.32907346,-0.1544050703056165,False
752,1075656,2023-02-13,347661126.24272,539158548.37976,165578356.0367205,-1.1565365590087837,False
752,1075656,2023-02-14,316423644.73316,520659281.5891065,175393140.84860396,-1.1644448344319167,False
752,1075656,2023-02-15,238181766.4988,499988145.0345864,190884447.53633797,-1.3715437895271552,False
752,1075656,2023-02-16,340333662.7039,474654556.61805576,186496582.57380983,-0.7202324678576646,False
752,1075656,2023-02-17,201938408.94692,434117481.80052793,179017073.62725085,-1.2969660834533074,False
752,1075656,2023-02-18,195238879.79581,398647640.922145,173128021.55317655,-1.1749037463808691,False
752,1075656,2023-02-19,171839440.06465,362756400.4372436,163393576.02741474,-1.1684483871052609,False
752,1075656,2023-02-20,243304894.02924,343737904.51264143,160460726.8679336,-0.6259039980920833,False
752,1075656,2023-02-21,325498932.04145,312667499.945265,106647895.85539028,0.12031584864631431,False
752,1075656,2023-02-22,222643935.63132,296248895.07605857,101008359.22189909,-0.7287016640181267,False
752,1075656,2023-02-23,317943787.05265,302161834.9361614,99570079.16815494,0.15850094976660467,False
752,1075656,2023-02-24,294694752.378,293591570.15494573,94157022.31853886,0.01171640941789937,False
752,1075656,2023-02-25,295132558.97823,289353856.76979715,92527754.85865408,0.062453716911865326,False
752,1075656,2023-02-26,222984226.79231,266701429.7063686,59249359.11508098,-0.7378510682140201,False
752,1075656,2023-02-27,245369712.81375,259394900.17572787,54624240.654113755,-0.25675757125461546,False
752,1075656,2023-02-28,235940531.91345,253646106.40289143,52348424.80804816,-0.3382255445959347,False
752,1075656,2023-03-01,172454427.85165,248951296.49952358,56615446.407785386,-1.3511660421590217,False
752,1075656,2023-03-02,404798942.0683,253555959.31126642,66396202.93653782,2.277886024620914,False
752,1075656,2023-03-03,365296657.77306,265224405.65599075,70833173.5422075,1.4127879228429463,False
752,1075656,2023-03-04,435457103.96319,282382850.239375,80948619.42021988,1.8910051192989108,False
752,1075656,2023-03-05,408656899.56427,299298383.0607764,80815184.84005348,1.3531926793205022,False
752,1075656,2023-03-06,198095196.0211,296069118.91733783,84062725.43846959,-1.165485920010417,False
752,1075656,2023-03-07,185016079.01587,286034629.4155107,88544657.81688966,-1.1408768511878724,False
752,1075656,2023-03-08,165012964.45197,281918131.4741286,92948562.74831958,-1.2577404487545143,False
752,1075656,2023-03-09,176847663.52657,271839836.93655145,96329804.55967554,-0.9861140468849863,False
752,1075656,2023-03-10,188170820.49719,264230984.6593507,98566743.68748067,-0.7716615292001513,False
752,1075656,2023-03-11,201640312.99405,257552967.08905214,99474998.99192107,-0.562077453245746,False
752,1075656,2023-03-12,221563278.01609,257451470.7478936,99513700.72295734,-0.36063569610093255,False
752,1075656,2023-03-13,202958883.44111,254422125.792705,100549908.14941338,-0.5118178952000888,False
752,1075656,2023-03-14,233038656.70802,254214848.99231717,100593918.73402967,-0.2105116546884611,False
752,1075656,2023-03-15,263903166.6611,260746901.76442072,97806922.58329773,0.032270363010258644,False
752,1075656,2023-03-16,504677368.38467,267881075.07273287,111768667.5492517,2.1186285790478006,False
752,1075656,2023-03-17,424970032.76639,272143459.00082785,116794312.83456776,1.308510406512961,False
752,1075656,2023-03-18,525125859.44337,278548370.106555,128328388.10928415,1.9214570756302978,False
752,1075656,2023-03-19,510065307.14732,285791827.79105854,138681592.34552068,1.6171827534074699,False
752,1075656,2023-03-20,533098935.0212,309720666.29106575,150761515.293493,1.481666380808627,False
752,1075656,2023-03-21,185176068.89226,309732094.1393793,150751341.17073652,-0.8262349394693004,False
752,1075656,2023-03-22,416449484.29889,327691845.55701643,147117641.75790498,0.60331064093545,False
752,1075656,2023-03-23,173905745.20523,327481708.5340635,147351590.50492698,-1.0422416398939272,False
752,1075656,2023-03-24,212344677.45297,329208412.6023336,145726207.2464627,-0.8019404152316625,False
752,1075656,2023-03-25,173363691.63871,327188653.934095,147811340.8481274,-1.0406844387768357,False
752,1075656,2023-03-26,135645568.761,321051674.7015886,154180528.68324438,-1.2025260746218833,False
752,1075656,2023-03-27,208492005.19326,321446897.68388504,153861287.56893945,-0.7341345849586381,False
752,1075656,2023-03-28,154570057.43195,315841997.7355943,158683259.66015372,-1.0163135081106516,False
752,1075656,2023-03-29,123211345.49883,305792581.9382893,166488612.46585417,-1.0966590070951885,False
752,1075656,2023-03-30,128720974.37117,278938553.79446787,162206707.4851772,-0.9260873471402229,False
752,1075656,2023-03-31,193255373.21194,262387506.6834357,157925128.73773032,-0.43775258582378584,False
752,1075656,2023-04-01,134799838.7064,234507076.630795,141581511.02095702,-0.7042391143122935,False
752,1075656,2023-04-02,155163994.54591,209156982.87355143,118307103.67482083,-0.45637993535913685,False
752,1075656,2023-04-03,103567214.71417,178476145.70876357,75949293.88940747,-0.9863018753495087,False
752,1075656,2023-04-04,76299589.51158,170699254.32442927,80639881.93534075,-1.170632477965946,False
752,1075656,2023-04-05,100257638.57886,148114122.48728427,41103891.296252385,-1.1642811033024396,False
752,1075656,2023-04-06,101834188.1489,142966154.12611786,42125719.22280168,-0.9764098212702816,False
752,1075656,2023-04-07,137786410.87396,137640563.65618858,37092269.8848057,0.003932011123189716,False
752,1075656,2023-04-08,157152756.97968,136482639.75197214,36131902.688281514,0.572073865194254,False
752,1075656,2023-04-10,104752915.67762,134276021.67458785,37116856.53717841,-0.7954096534924984,False
752,1075656,2023-04-12,166527468.36986,131278554.75863072,32004747.007450595,1.1013651694551263,False
752,1075656,2023-04-14,71151567.14146,125320091.16645285,34963348.18169311,-1.5492945281869666,False
752,1075656,2023-04-15,115461513.31057,124766531.72443429,35060518.08081154,-0.26539877113101984,False
752,1075656,2023-04-17,66189528.70559,120299999.89117858,38347046.86113646,-1.4110727061078556,False
752,1075656,2023-04-19,87835363.98026,112769999.23177285,32879852.83052466,-0.7583560480040925,False
752,1075656,2023-04-21,127300663.5617,112234343.86429429,32552810.103458464,0.46282700785346453,False
752,1075656,2023-04-24,167219083.93013,113095421.67745285,33906996.2779085,1.5962387764775399,False
752,1075656,2023-04-27,103739474.2501,113107725.93001927,33903303.74243639,-0.276322677904488,False
752,1075656,2023-04-28,192603116.38601,121415120.7067643,38170811.38771311,1.8649851310774221,False
752,1075656,2023-05-01,118005910.45855,122682854.41245642,37705972.31616583,-0.12403721921530327,False
752,1075656,2023-05-03,128554484.83766,124591447.03308214,37242898.67859881,0.10641056268950326,False
752,1075656,2023-05-05,133508373.33341,124285872.92304286,37143725.81055519,0.24829228110838464,False
752,1075656,2023-05-08,83282059.24912,119009394.51371714,37361885.45184942,-0.9562508645512866,False
752,1075656,2023-05-11,82925998.7478,117450329.01873001,38442335.403793745,-0.8980809804682921,False
752,1075656,2023-05-12,103886108.09343,112975946.14184216,35848733.50352248,-0.25356092559083004,False
752,1075656,2023-05-15,65931255.36129,112603066.72897287,36341002.192442104,-1.2842741958665431,False
752,1075656,2023-05-17,79678587.36293,110047143.44699857,37368314.36031019,-0.8126819901816005,False
752,1075656,2023-05-19,113510731.41259,113427229.35464142,35171708.775103904,0.0023741257066156787,False
752,1075656,2023-05-22,119761282.62468,115707652.11495714,34411548.08631255,0.11779855121761351,False
752,1075656,2023-05-24,114800825.87496,114814806.56590427,34249395.656699136,-0.00040820255879565263,False
752,1075656,2023-05-26,106002553.99578,110442197.28487928,30775922.006295495,-0.14425703600987508,False
752,1075656,2023-05-29,105716461.01062,110583410.62491643,30747323.573002383,-0.15828856136830882,False
752,1075656,2023-05-31,130791508.52123,106168295.77743216,20936538.780797508,1.1760880344931541,False
752,1075656,2023-06-02,126172297.83317,106751609.16133356,21400341.37652137,0.9074943399334349,False
752,1075656,2023-06-05,97344255.6593,104522307.07716501,20563645.71577664,-0.3490651179794414,False
752,1075656,2023-06-07,113450897.07318,103089630.20143428,19030375.77237979,0.5444593945845149,False
752,1075656,2023-06-12,95400870.5053,103955259.57687572,18322546.821017385,-0.4668777302161492,False
752,1075656,2023-06-13,76397248.7347,103488920.29022571,18970572.198590655,-1.4280893202334926,False
752,1075656,2023-06-14,99363665.57129,103165888.68150142,19001767.125326965,-0.20009839532995496,False
752,1075656,2023-06-16,63788838.86244,103012858.93158355,19330484.65508908,-2.029127606938565,False
752,1075656,2023-06-19,42877540.45934,100384212.72418429,24546205.48265182,-2.3427927508179414,False
752,1075656,2023-06-21,57410638.32812,96377063.21815072,26721256.00163028,-1.458255737965811,False
752,1075656,2023-06-23,32344536.26441,90133009.90670286,30746906.981657114,-1.8794890060573608,False
752,1075656,2023-06-26,41682933.56717,84910303.31328928,32399994.314592667,-1.3341783126995816,False
752,1075656,2023-06-28,80850141.41554,83113702.41470072,31832842.546112783,-0.07110772454209036,False
752,1075656,2023-06-30,117990178.55274,83990396.52485214,32661447.32194667,1.0409759767455833,False
752,1075656,2023-07-03,96082476.04126,81511179.91914,30048467.16732693,0.4849264370451496,False
752,1075656,2023-07-05,77370732.15657,78025353.79938285,27160844.286186714,-0.02410166767701589,False
752,1075656,2023-07-07,55968962.03019,75069975.68301785,27148075.185847685,-0.7035862956054146,False
752,1075656,2023-07-10,96404302.01684,73852361.75042213,25634315.947978243,0.8797558831756739,False
752,1075656,2023-07-12,190075365.84972,80614825.703595,40139901.10928826,2.726975830062425,False
752,1075656,2023-07-14,60697332.46094,79493403.11261214,40484625.69973701,-0.46427675510889654,False
752,1075656,2023-07-17,117646422.80807,80799314.3438107,41458054.6672583,0.8887804495409545,False
752,1075656,2023-07-19,171538743.43172,88495736.09875928,47603339.30092789,1.744478613317407,False
752,1075656,2023-07-21,108378511.21133,93174376.86675857,45965591.080944,0.33077208379192624,False
752,1075656,2023-07-24,136790285.36354,98844351.65500285,46110306.045408495,0.8229382314480577,False
752,1075656,2023-07-26,195387376.01563,110490268.78009,48547859.74284938,1.7487301744140122,False
752,1075656,2023-07-28,184684050.42958,120704634.27026214,47997782.87841187,1.33296607306614,False
752,1075656,2023-07-31,163304281.69304,126594215.718655,47789572.471470706,0.7681605855817205,False
752,1075656,2023-08-02,271071290.74425,137528580.87519142,61278502.350526534,2.1792750270749903,False
752,1075656,2023-08-04,171261180.65023,142898488.3472607,60658006.66806718,0.4675836523639103,False
752,1075656,2023-08-07,87774088.83617,143641585.25294644,59851869.02561833,-0.9334294371469591,False
752,1075656,2023-08-09,169459053.42134,151748020.3523143,54511292.884883195,0.32490576047109737,False
752,1075656,2023-08-11,138160232.20901,154730586.79461214,52349722.405430004,-0.3165318520176788,False
752,1075656,2023-08-14,113754199.6668,149279074.92440358,52359820.046726294,-0.678475885247522,False
752,1075656,2023-08-16,89312067.94548,151322984.60187072,49092527.01442302,-1.2631437089839022,False
752,1075656,2023-08-18,152821011.95488,153835455.25521427,48127034.51150278,-0.021078450202283168,False
752,1075656,2023-08-21,104682625.3669,149060018.2505843,49531711.64082242,-0.895939013888426,False
752,1075656,2023-08-23,107148981.13689,148972194.67383856,49610419.18336253,-0.8430328593348088,False
752,1075656,2023-08-24,129084339.14745,148421769.94411784,49798365.998654425,-0.3883145643210532,False
752,1075656,2023-08-25,146982863.09769,144964304.73569357,47932123.24950218,0.04211285094735245,False
752,1075656,2023-08-26,124613710.62433,140673566.17817572,46777782.42285875,-0.3433222936621681,False
752,1075656,2023-08-27,158509017.78337,140331047.32748502,46616606.19446472,0.38994624319183974,False
752,1075656,2023-08-28,133374172.28624,130495538.86619857,27528264.269716837,0.10457010263477239,False
752,1075656,2023-08-29,163443117.65556,129937105.79515073,26704665.20930416,1.2546875835288676,False
752,1075656,2023-08-30,212743780.45155,138863512.3391064,31906719.773027807,2.3155081010520524,False
752,1075656,2023-08-31,172958430.74786,139113467.8624293,32177399.623939075,1.051824052937175,False
752,1075656,2023-09-01,133567310.01372,138785401.99133715,32211261.806194633,-0.16199588855018524,False
752,1075656,2023-09-02,174036505.71472,143091280.99476,32634173.85423396,0.9482459969166698,False
752,1075656,2023-09-03,203380482.36604,151239024.88194284,32413250.80461774,1.6086463464710192,False
752,1075656,2023-09-04,294924770.56019,161389293.3537507,50275199.7951257,2.656090433267376,False
752,1075656,2023-09-05,180679281.3344,166817625.92285785,47719264.45940675,0.29048342568930025,False
752,1075656,2023-09-06,203047641.15029,173667530.2095293,45317713.294864774,0.6483140653985721,False
752,1075656,2023-09-07,161282135.95463,175967372.83861357,43668087.27161143,-0.3362921941747249,False
752,1075656,2023-09-08,142125514.28318,175620419.35186288,43934574.00494746,-0.7623814689750043,False
752,1075656,2023-09-09,175958487.14624,179287903.38914213,41420296.13540184,-0.08038127569195444,False
752,1075656,2023-09-10,180190214.64508,180836560.30783573,40986684.00866154,-0.01576965003119399,False
752,1075656,2023-09-11,129989310.05515,180594784.43418643,41297004.60534449,-1.2254030252956234,False
752,1075656,2023-09-12,252887564.32737,186983673.48217282,45176039.74156953,1.458823996574329,False
752,1075656,2023-09-13,270048337.0499,191076856.09634072,50025352.47658021,1.5786291758869753,False
752,1075656,2023-09-14,300926034.0782,200217399.19136497,57580604.20532428,1.749002746267168,False
752,1075656,2023-09-15,261365138.62803,209345815.52095857,56317819.02305004,0.9236743185275108,False
752,1075656,2023-09-16,300155434.60764,218354310.44188142,60189160.43670484,1.3590673731324263,False
752,1075656,2023-09-17,301078706.78853,225332755.04348785,63870592.739625804,1.185928429595562,False
752,1075656,2023-09-18,296407330.1671,225438652.15826717,63995957.58049881,1.108955638636444,False
752,1075656,2023-09-19,191863899.48931,226237553.45504642,63461800.115484536,-0.5416432232175105,False
752,1075656,2023-09-20,238963439.29899,228802967.608525,63177550.906812094,0.16082408299511108,False
752,1075656,2023-09-21,279366280.59305,237237549.36841217,61325006.65860601,0.6869747517381758,False
752,1075656,2023-09-22,153316096.99483,238036876.7049586,60049594.72967617,-1.4108468190587145,False
752,1075656,2023-09-23,205010564.60886,240112025.0951457,58213217.652050644,-0.6029809363243335,False
752,1075656,2023-09-24,409426625.89382,256486054.47005573,70915665.06268601,2.156654263745143,False
752,1075656,2023-09-25,196976224.35069,261270834.06259426,63607502.024559885,-1.01080230578901,False
752,1075656,2023-09-26,255712274.01379,261472599.04019573,63583339.93836695,-0.09059487960194228,False
752,1075656,2023-09-27,304996804.34061,263968918.1323893,64623468.68818922,0.6348759520505141,False
752,1075656,2023-09-28,206409967.72712,257217770.5358836,65397963.74585898,-0.7769019079279935,False
752,1075656,2023-09-29,301116858.48729,260057179.09725928,66446436.20387118,0.6179365175289656,False
752,1075656,2023-09-30,293333005.50104,259569862.73250216,66154109.90259751,0.5103710535634026,False
752,1075656,2023-10-01,247751898.68572,255760805.01087284,65107199.525229156,-0.12301107071959651,False
752,1075656,2023-10-02,324918280.16251,257797301.43911642,66897666.11110985,1.0033381226172047,False
752,1075656,2023-10-03,322743104.29501,267145816.068095,66115335.216133654,0.8409136555863361,False
752,1075656,2023-10-04,86711897.94407,256270705.971315,81774779.04127195,-2.0734853706136973,False
752,1075656,2023-10-05,109240554.25876,244118868.37600857,90277183.45464465,-1.4940465459360677,False
752,1075656,2023-10-06,161350160.82655,244692730.07827428,89679134.56828052,-0.9293418101427856,False
752,1075656,2023-10-07,289467522.54004,250725369.93050146,89645079.0932877,0.4321726635906267,False
752,1075656,2023-10-08,169993391.26908,233622996.02873427,79279355.01199616,-0.8025999297046014,False
752,1075656,2023-10-09,89811409.83453,225968366.42043716,87804980.23007186,-1.5506746454374292,False
752,1075656,2023-10-10,137225337.84133,217505013.83668998,90389804.3760034,-0.8881496818093851,False
752,1075656,2023-10-11,158184813.50332,207018443.06259784,87941692.21545301,-0.5552955410459663,False
752,1075656,2023-10-12,109105341.58875,200068112.62414286,91755922.83522521,-0.9913558517496828,False
752,1075656,2023-10-13,134966998.12102,188200265.4551236,88363065.20370407,-0.6024379893497871,False
752,1075656,2023-10-14,79103933.96853,172898188.91708714,87299384.81743363,-1.0743976620763827,False
752,1075656,2023-10-15,109658730.16287,163034391.165455,85982736.12755023,-0.6207718363766119,False
752,1075656,2023-10-16,94949095.18383,146608020.80983502,73777762.37040655,-0.7001964273007858,False
752,1075656,2023-10-17,77529650.23639,129092774.09136215,55618436.59824002,-0.9270868979550535,False
752,1075656,2023-10-18,82168550.81214,128768249.29622428,55897300.06123918,-0.8336663565687651,False
752,1075656,2023-10-19,78407288.43583,126565873.16601501,57315318.84128222,-0.8402393235139446,False
752,1075656,2023-10-20,137136948.55168,124836358.00352429,56545093.58393566,0.21753594818791283,False
752,1075656,2023-10-21,101780066.09619,111430111.11467786,30980771.692044888,-0.3114849789544059,False
752,1075656,2023-10-22,114046501.71401,107433904.71788713,26063707.7320683,0.2537089912187302,False
752,1075656,2023-10-23,102074791.68306,108309860.56421073,25628326.8388035,-0.24328817563346702,False
752,1075656,2023-10-24,95806925.98031,105351402.57413785,24394559.12032337,-0.39125431809408073,False
752,1075656,2023-10-25,101513837.33045,101303475.70464715,19075127.422080293,0.0110280587462468,False
752,1075656,2023-10-26,95777105.50968,100351458.8418564,18988193.236347977,-0.24090513906399413,False
752,1075656,2023-10-27,88346561.44021,97021427.65037,16356141.553370468,-0.530373632549811,False
752,1075656,2023-10-28,134228273.45046,100958880.47050786,18237887.599681538,1.824191140454943,False
752,1075656,2023-10-29,122158569.27983,101851726.12171927,18987133.431369115,1.0695054749318442,False
752,1075656,2023-10-30,104529963.01896,102536073.82422855,18891626.27146664,0.10554354432381273,False
752,1075656,2023-10-31,40185517.83941,99868635.79587285,24498467.006073903,-2.4361980666653804,False
752,1075656,2023-11-01,152748164.90406,104910036.80243857,27636938.723613646,1.7309488789634802,False
752,1075656,2023-11-02,67964192.66152,104164101.38998784,28533670.824691016,-1.268673384188024,False
752,1075656,2023-11-03,86756687.9189,100565511.34478928,27201140.118824862,-0.5076560528553996,False
752,1075656,2023-11-04,105656444.95246,100842395.54880857,27234163.30585641,0.17676509278389405,False
752,1075656,2023-11-05,86301697.4168,98860623.81329358,27208871.68128391,-0.46157468577178973,False
752,1075656,2023-11-06,62517628.29041,96035112.14239,28853620.35388421,-1.161638762862143,False
752,1075656,2023-11-07,87034334.84923,95408498.49017,28954039.435772493,-0.2892226371217061,False
752,1075656,2023-11-08,162364080.70201,99754944.44528142,34058395.246794485,1.8382879111904502,False
752,1075656,2023-11-09,233345289.45017,109581243.29817358,49270397.350591905,2.5119352147970773,False
752,1075656,2023-11-10,121438847.72862,111944978.03306,48966162.88415675,0.1938863316290561,False
752,1075656,2023-11-11,153781838.07451,113341661.22049214,49920223.94802681,0.8100960623918904,False
752,1075656,2023-11-12,134176365.54286,114200075.23928,50186118.72049687,0.3980441367628882,False
752,1075656,2023-11-13,89511634.45807,113127337.48493072,50567777.79815062,-0.46701089221532704,False
752,1075656,2023-11-14,31405800.58967,112500214.82423499,51586146.43221923,-1.5720192308048764,False
752,1075656,2023-11-15,89122354.406,107955514.07437359,50560065.688756764,-0.3724908069603554,False
752,1075656,2023-11-16,167625384.26704,115074170.61762501,51503470.3674651,1.0203431589070504,False
752,1075656,2023-11-17,130650263.56461,118209426.02089001,50980399.13949526,0.24403177993327818,False
752,1075656,2023-11-18,115818886.9559,118935314.73542143,50860120.991752185,-0.06127448615442374,False
752,1075656,2023-11-19,107699564.50908,120463733.81344143,50120131.82989708,-0.2546715030136353,False
752,1075656,2023-11-20,204718164.22508,130620914.95163214,51852646.46288799,1.4289964799864325,False
752,1075656,2023-11-21,100530006.03894,131584891.46518286,51099995.19176221,-0.6077277563276404,False
752,1075656,2023-11-22,149066733.80671,130635080.97266142,50605069.65615001,0.36422542166797695,False
752,1075656,2023-11-24,180357563.98567,126850243.43948285,43864948.713329434,1.2198195168509942,False
752,1075656,2023-11-25,233260490.20484,134837503.61635572,52193756.84325068,1.885723361207168,False
752,1075656,2023-11-26,228594819.19814,140181287.9823293,57810172.96189866,1.5293766942036653,False
752,1075656,2023-11-27,193277578.5185,144402803.194875,59471951.7458835,0.821812196990962,False
752,1075656,2023-11-28,141461623.72445,148113516.71390215,57367042.38896281,-0.1159532148154103,False
752,1075656,2023-11-29,268866046.74214,165074962.86765,55272417.31673334,1.8778097451342692,False
752,1075656,2023-11-30,206758822.76891,173477567.750715,51661482.59368038,0.6442179617637651,False
752,1075656,2023-12-01,239131178.2787,178585124.4658336,54495407.579666965,1.111030387732287,False
752,1075656,2023-12-02,224394241.57233,185281122.89495644,53908581.88105244,0.7255453086055093,False
752,1075656,2023-12-03,297200111.71553,198236924.66350144,57599863.94881387,1.718114944507025,False
752,1075656,2023-12-04,294635735.89705,211589508.3340707,56657074.107828826,1.4657697890457082,False
