sewershed_id,population_served,sample_collect_date,synthetic_viral_load
752,1075656,2024-05-31,99157348.85644
752,1075656,2024-06-01,106928521.57367
752,1075656,2024-06-02,138623481.61013
752,1075656,2024-06-03,83222998.68236
752,1075656,2024-06-04,114839089.77311
752,1075656,2024-06-05,122430217.65275
752,1075656,2024-06-06,65746774.51835
752,1075656,2024-06-07,85466043.86134
752,1075656,2024-06-08,95034845.22735
752,1075656,2024-06-09,90299779.08489
752,1075656,2024-06-10,104473799.32447
752,1075656,2024-06-11,119533232.71007
752,1075656,2024-06-12,118248069.43412
752,1075656,2024-06-13,96246128.17149
752,1075656,2024-06-14,68637052.81863
752,1075656,2024-06-15,97716550.23695
752,1075656,2024-06-16,78180790.01028
752,1075656,2024-06-18,60511521.51993
752,1075656,2024-06-19,94598416.51013
752,1075656,2024-06-20,74480042.78205
752,1075656,2024-06-21,87477958.93127
752,1075656,2024-06-22,70047044.36233
752,1075656,2024-06-23,67478015.66675
752,1075656,2024-06-24,335342880.48089
752,1075656,2024-06-25,91020305.27122
752,1075656,2024-06-26,256590382.54671
752,1075656,2024-06-27,235603117.0241
752,1075656,2024-06-28,144884195.66486
752,1075656,2024-06-29,106889561.08356
752,1075656,2024-06-30,89083306.99448
752,1075656,2024-07-01,109688008.69622
752,1075656,2024-07-02,104184525.19241
752,1075656,2024-07-03,104448852.80455
752,1075656,2024-07-04,105739338.40039
752,1075656,2024-07-05,104539266.74467
752,1075656,2024-07-06,121032824.09041
752,1075656,2024-07-07,188144981.84596
752,1075656,2024-07-08,115167605.02988
752,1075656,2024-07-09,141452562.13228
752,1075656,2024-07-10,208064586.17441
752,1075656,2024-07-11,158218634.83959
752,1075656,2024-07-12,191244295.2554
752,1075656,2024-07-13,223991224.12196
752,1075656,2024-07-14,1809780577.59994
752,1075656,2024-07-15,187041292.65178
752,1075656,2024-07-16,138194348.40099
752,1075656,2024-07-17,203893822.42582
752,1075656,2024-07-18,356676182.46675
752,1075656,2024-07-19,142919802.25441
752,1075656,2024-07-20,166172975.91051
752,1075656,2024-07-21,155992955.03391
752,1075656,2024-07-22,155643696.03455
752,1075656,2024-07-23,186330543.1346
752,1075656,2024-07-24,165922402.01328
752,1075656,2024-07-25,117816482.53253
752,1075656,2024-07-26,159772563.59364
752,1075656,2024-07-27,142519095.66641
752,1075656,2024-07-28,113275526.30921
752,1075656,2024-07-29,139639125.23645
752,1075656,2024-07-30,188407849.94824
752,1075656,2024-07-31,156622284.18877
752,1075656,2024-08-01,117257045.87084
752,1075656,2024-08-02,130288940.25586
752,1075656,2024-08-03,89054681.50965
752,1075656,2024-08-04,142027966.58704
752,1075656,2024-08-05,132282379.83842
752,1075656,2024-08-06,204268427.06605
752,1075656,2024-08-07,221803490.89994
752,1075656,2024-08-08,190548752.60153
752,1075656,2024-08-09,136663459.06322
752,1075656,2024-08-10,120908509.82672
752,1075656,2024-08-11,143216753.65709
752,1075656,2024-08-12,143869695.65547
752,1075656,2024-08-13,192563615.40447
752,1075656,2024-08-14,228868677.35495
752,1075656,2024-08-15,179973981.84075
752,1075656,2024-08-16,137894280.94654
752,1075656,2024-08-17,149011852.87081
752,1075656,2024-08-18,128526639.16924
752,1075656,2024-08-19,136259271.86468
752,1075656,2024-08-20,171932710.20621
752,1075656,2024-08-21,149600957.92739
752,1075656,2024-08-22,162220063.74035
752,1075656,2024-08-23,148567930.69011
752,1075656,2024-08-24,156467737.08851
752,1075656,2024-08-25,148602126.65192
752,1075656,2024-08-26,134749322.91735
752,1075656,2024-08-27,74641588.64921
752,1075656,2024-08-28,13983372.5975
752,1075656,2024-08-29,9189301.53283
752,1075656,2024-08-30,10189110.30991
752,1075656,2024-08-31,6711000.09371
752,1075656,2024-09-01,11263848.22765
752,1075656,2024-09-02,16656028.86343
752,1075656,2024-09-04,8279136.35856
752,1075656,2024-09-05,38369967.57073
752,1075656,2024-09-07,16607650.81976
752,1075656,2024-09-08,18832666.94348
752,1075656,2024-09-09,8918032.76205
752,1075656,2024-09-10,8560273.7232
752,1075656,2024-09-11,10959455.06019
752,1075656,2024-09-12,15186745.12573
752,1075656,2024-09-13,10385653.34719
752,1075656,2024-09-14,14066633.3372
752,1075656,2024-09-15,4720987.01689
752,1075656,2024-09-16,15491344.51566
752,1075656,2024-09-17,10146352.57882
752,1075656,2024-09-18,5241375.70182
752,1075656,2024-09-19,4423524.82485
752,1075656,2024-09-20,6556889.26571
752,1075656,2024-09-21,11705973.72465
752,1075656,2024-09-22,5794587.8957
752,1075656,2024-09-23,13362039.41989
752,1075656,2024-09-24,9972803.69916
752,1075656,2024-09-25,12954270.72759
752,1075656,2024-09-26,16190899.00327
752,1075656,2024-09-27,6117123.36202
752,1075656,2024-09-28,5935063.05451
752,1075656,2024-09-29,10520845.55077
752,1075656,2024-09-30,10625577.35787
752,1075656,2024-10-01,7348199.38084
752,1075656,2024-10-02,11200376.75127
752,1075656,2024-10-03,9580222.97524
752,1075656,2024-10-04,1159181.44537
752,1075656,2024-10-06,6665263.99703
752,1075656,2024-10-07,4597257.05248
752,1075656,2024-10-08,2545609.49809
752,1075656,2024-10-09,6015404.65528
752,1075656,2024-10-10,9593483.15062
752,1075656,2024-10-11,6167102.75073
752,1075656,2024-10-12,5677757.93815
752,1075656,2024-10-13,9635419.86289
752,1075656,2024-10-14,11597835.02376
752,1075656,2024-10-15,5656189.03824
752,1075656,2024-10-16,8297546.29309
752,1075656,2024-10-17,3788018.25119
752,1075656,2024-10-18,4459780.21358
752,1075656,2024-10-19,3718330.53973
752,1075656,2024-10-20,5775834.31965
752,1075656,2024-10-21,2664156.45128
752,1075656,2024-10-22,5472571.50472
752,1075656,2024-10-23,5257398.76565
752,1075656,2024-10-24,6009062.78637
752,1075656,2024-10-25,2929944.49034
752,1075656,2024-10-26,4596860.79564
752,1075656,2024-10-27,5690332.58216
752,1075656,2024-10-28,5726657.29824
752,1075656,2024-10-29,5059996.35077
752,1075656,2024-10-30,3977347.37299
752,1075656,2024-10-31,3999923.45501
752,1075656,2024-11-01,7071530.46699
752,1075656,2024-11-02,8481484.0697
752,1075656,2024-11-03,6562519.91343
752,1075656,2024-11-04,3491140.23885
752,1075656,2024-11-05,1846020.52277
752,1075656,2024-11-06,3123434.30889
752,1075656,2024-11-07,5386459.19387
752,1075656,2024-11-08,3732518.36431
752,1075656,2024-11-09,3262822.40077
752,1075656,2024-11-10,3951682.17687
752,1075656,2024-11-11,1751835.27076
752,1075656,2024-11-12,6048563.18777
752,1075656,2024-11-13,1261243.97354
752,1075656,2024-11-14,3291572.48801
752,1075656,2024-11-15,2659338.37641
752,1075656,2024-11-16,4510989.19498
752,1075656,2024-11-17,6266758.88083
752,1075656,2024-11-18,9180734.50233
752,1075656,2024-11-20,3427932.69114
752,1075656,2024-11-21,7423288.29113
752,1075656,2024-11-22,3991367.33389
752,1075656,2024-11-23,5130607.48845
752,1075656,2024-11-24,8544127.48896
752,1075656,2024-11-25,16366130.74277
752,1075656,2024-11-26,8080113.20087
752,1075656,2024-11-27,9053604.68244
752,1075656,2024-11-28,10268256.10188
752,1075656,2024-11-29,6156775.43899
752,1075656,2024-11-30,13772096.26665
752,1075656,2024-12-01,10201297.8469
752,1075656,2024-12-02,4120986.6039
752,1075656,2024-12-03,7245855.32029
752,1075656,2024-12-04,16587434.20145
752,1075656,2024-12-05,11698277.68497
752,1075656,2024-12-06,13522226.4206
752,1075656,2024-12-07,11997927.03173
752,1075656,2024-12-08,8516268.45172
752,1075656,2024-12-09,12780039.48381
752,1075656,2024-12-10,8945567.68513
752,1075656,2024-12-11,25620922.33919
752,1075656,2024-12-12,27867796.41502
752,1075656,2024-12-13,19026463.98425
752,1075656,2024-12-14,48347668.17382
752,1075656,2024-12-15,20815603.70379
752,1075656,2024-12-16,19621494.29489
752,1075656,2024-12-17,23071659.95839
752,1075656,2024-12-18,18018996.11861
752,1075656,2024-12-19,195472385.09315
752,1075656,2024-12-20,22206408.17745
752,1075656,2024-12-21,30805234.94556
752,1075656,2024-12-22,36620043.55296
752,1075656,2024-12-23,38764550.69373
752,1075656,2024-12-24,30427676.78975
752,1075656,2024-12-25,37180021.32198
752,1075656,2024-12-26,39234389.88688
752,1075656,2024-12-27,36091231.41904
752,1075656,2024-12-28,43491114.16336
752,1075656,2024-12-29,48376651.58103
752,1075656,2024-12-30,34926022.36529
752,1075656,2024-12-31,58163978.57717
752,1075656,2025-01-01,55463018.45283
752,1075656,2025-01-02,51969861.38635
752,1075656,2025-01-03,37130108.4453
752,1075656,2025-01-04,44989911.29298
752,1075656,2025-01-05,41807013.12122
752,1075656,2025-01-06,41945036.83678
752,1075656,2025-01-07,45666247.45281
752,1075656,2025-01-08,34990038.60684
752,1075656,2025-01-09,22005583.03259
752,1075656,2025-01-10,29553820.67527
752,1075656,2025-01-11,22467807.83044
752,1075656,2025-01-12,31455206.30129
752,1075656,2025-01-13,23032080.0241
752,1075656,2025-01-14,27909016.27546
752,1075656,2025-01-15,12988633.16294
752,1075656,2025-01-16,18758135.46732
752,1075656,2025-01-17,18552836.06902
752,1075656,2025-01-18,20134656.74731
752,1075656,2025-01-19,25887767.88427
752,1075656,2025-01-20,28282100.17783
752,1075656,2025-01-21,15597935.84417
752,1075656,2025-01-22,19075463.28834
752,1075656,2025-01-23,18139311.79901
752,1075656,2025-01-24,14195513.23278
752,1075656,2025-01-25,21431329.81202
752,1075656,2025-01-26,13926316.18845
752,1075656,2025-01-27,17118321.58097
752,1075656,2025-01-28,14585571.42652
752,1075656,2025-01-29,19467132.55115
752,1075656,2025-01-30,16976522.1642
752,1075656,2025-01-31,17361781.99034
752,1075656,2025-02-01,11460628.10404
752,1075656,2025-02-02,12263449.3746
752,1075656,2025-02-03,14146282.3683
752,1075656,2025-02-04,16020768.98252
752,1075656,2025-02-05,14979800.52255
752,1075656,2025-02-06,30407714.73594
752,1075656,2025-02-07,17623395.95986
752,1075656,2025-02-08,10880345.51552
752,1075656,2025-02-09,12312806.22482
752,1075656,2025-02-10,9271931.9919
752,1075656,2025-02-11,8055213.42093
752,1075656,2025-02-12,6580030.17208
752,1075656,2025-02-13,14126658.15335
752,1075656,2025-02-14,16720285.11134
752,1075656,2025-02-15,21484160.41997
752,1075656,2025-02-16,22247708.97845
752,1075656,2025-02-17,14283017.01745
752,1075656,2025-02-18,14368589.13803
752,1075656,2025-02-19,17475745.59629
752,1075656,2025-02-20,10877585.79431
752,1075656,2025-02-21,93400356.61394
752,1075656,2025-02-22,11021017.39508
752,1075656,2025-02-23,15590911.61115
752,1075656,2025-02-24,7794216.00733
752,1075656,2025-02-25,4603814.64557
752,1075656,2025-02-26,11312661.01653
752,1075656,2025-02-27,14361755.29128
752,1075656,2025-02-28,10241882.8518
752,1075656,2025-03-01,9270910.73317
752,1075656,2025-03-03,22353158.62349
752,1075656,2025-03-04,6783656.56418
752,1075656,2025-03-05,16644053.8834
752,1075656,2025-03-06,24441855.55758
752,1075656,2025-03-07,11121789.44917
752,1075656,2025-03-08,10873906.86985
752,1075656,2025-03-09,16907020.26412
752,1075656,2025-03-10,12836377.63337
752,1075656,2025-03-11,11896911.1002
752,1075656,2025-03-12,9354167.6018
752,1075656,2025-03-13,8440564.04125
752,1075656,2025-03-14,5125482.54329
752,1075656,2025-03-15,13894618.45713
752,1075656,2025-03-16,22789040.85756
752,1075656,2025-03-17,19151232.80316
752,1075656,2025-03-18,11892489.63408
752,1075656,2025-03-19,9980365.30712
752,1075656,2025-03-20,10911772.97575
752,1075656,2025-03-21,9421199.75903
752,1075656,2025-03-22,11194268.20232
752,1075656,2025-03-23,12493478.57767
752,1075656,2025-03-24,18487150.69234
752,1075656,2025-03-25,18209139.57284
752,1075656,2025-03-26,8164050.67404
752,1075656,2025-03-27,12660131.32154
752,1075656,2025-03-28,18017980.49053
752,1075656,2025-03-29,17506423.82845
752,1075656,2025-03-30,20582051.47482
752,1075656,2025-03-31,12520065.44044
752,1075656,2025-04-01,16994004.26962
752,1075656,2025-04-02,12860160.08166
752,1075656,2025-04-03,8392903.77558
752,1075656,2025-04-04,17989624.54863
752,1075656,2025-04-05,14164511.9422
752,1075656,2025-04-06,14592092.4204
752,1075656,2025-04-07,12327082.7321
752,1075656,2025-04-08,22894754.86077
752,1075656,2025-04-09,14953294.24842
752,1075656,2025-04-10,20622717.06837
752,1075656,2025-04-11,13982386.17841
752,1075656,2025-04-12,27357650.58212
752,1075656,2025-04-13,16285524.85347
752,1075656,2025-04-14,5899509.38525
752,1075656,2025-04-15,7343485.12104
752,1075656,2025-04-16,16724665.40334
752,1075656,2025-04-17,14668027.33551
752,1075656,2025-04-18,9905023.72152
752,1075656,2025-04-19,12047916.27407
752,1075656,2025-04-20,8151832.1685
752,1075656,2025-04-21,9550363.6504
752,1075656,2025-04-22,12505600.30645
752,1075656,2025-04-23,9059603.08184
752,1075656,2025-04-24,17863867.90295
752,1075656,2025-04-25,11228971.99569
752,1075656,2025-04-26,10297978.17968
752,1075656,2025-04-27,5808079.63146
752,1075656,2025-04-28,5362419.84727
752,1075656,2025-04-29,6292877.3441
752,1075656,2025-04-30,4440617.71174
752,1075656,2025-05-01,8285468.55374
752,1075656,2025-05-02,9520172.46927
752,1075656,2025-05-03,8311891.77581
752,1075656,2025-05-04,6760014.53017
752,1075656,2025-05-05,5599898.74919
752,1075656,2025-05-06,7252594.85369
752,1075656,2025-05-07,3084388.5823
752,1075656,2025-05-08,3004240.53504
752,1075656,2025-05-09,4882514.81559
752,1075656,2025-05-10,4906943.73262
752,1075656,2025-05-11,3736172.65468
752,1075656,2025-05-12,9918967.66868
752,1075656,2025-05-13,7598764.61188
752,1075656,2025-05-14,2552875.14514
752,1075656,2025-05-15,9013678.81523
752,1075656,2025-05-16,11453684.81158
752,1075656,2025-05-17,6802437.23772
752,1075656,2025-05-19,7548452.85696
752,1075656,2025-05-20,6962466.5803
752,1075656,2025-05-21,5483000.87195
752,1075656,2025-05-22,11185108.54615
752,1075656,2025-05-23,10491078.07587
752,1075656,2025-05-24,3445332.10435
752,1075656,2025-05-25,7999104.72026
752,1075656,2025-05-26,10993295.60488
752,1075656,2025-05-27,10629354.81866
752,1075656,2025-05-28,6784516.99753
752,1075656,2025-05-29,8512544.48208
752,1075656,2025-05-30,8355152.04221
752,1075656,2025-05-31,5919781.47661
752,1075656,2025-06-01,12007569.16403
752,1075656,2025-06-02,14267247.68469
752,1075656,2025-06-03,8580406.10411
752,1075656,2025-06-04,9254163.42729
752,1075656,2025-06-05,5900163.59613
752,1075656,2025-06-06,10165840.95439
752,1075656,2025-06-07,16992807.40506
752,1075656,2025-06-08,9505190.01952
752,1075656,2025-06-09,4529486.57656
752,1075656,2025-06-10,4694636.99324
752,1075656,2025-06-11,7060981.80041
752,1075656,2025-06-12,3208597.8556
752,1075656,2025-06-13,2388037.93324
752,1075656,2025-06-14,2852336.56903
752,1075656,2025-06-15,4273119.66688
752,1075656,2025-06-16,5492077.12415
752,1075656,2025-06-17,3796886.52134
752,1075656,2025-06-18,4127412.5806
752,1075656,2025-06-19,3852882.60905
752,1075656,2025-06-20,4560037.41533
752,1075656,2025-06-21,6104244.31112
752,1075656,2025-06-22,5165015.67282
752,1075656,2025-06-23,5364606.29817
752,1075656,2025-06-24,775628.76124
752,1075656,2025-06-25,10566914.80656
752,1075656,2025-06-26,4428766.60596
752,1075656,2025-06-27,2451283.47989
752,1075656,2025-06-28,4230692.73634
752,1075656,2025-06-29,3179711.92898
752,1075656,2025-06-30,3776269.90473
752,1075656,2025-07-01,4364395.6336
752,1075656,2025-07-02,3374768.12334
752,1075656,2025-07-03,5146881.81993
752,1075656,2025-07-04,5591095.93532
752,1075656,2025-07-05,5903436.41012
752,1075656,2025-07-06,4240637.86787
752,1075656,2025-07-07,2527117.04333
752,1075656,2025-07-08,2173741.46372
752,1075656,2025-07-09,1249326.00382
752,1075656,2025-07-10,7694104.14668
752,1075656,2025-07-11,2909938.09517
752,1075656,2025-07-12,7137100.06348
752,1075656,2025-07-13,9172310.34952
752,1075656,2025-07-14,3076286.78406
752,1075656,2025-07-15,4461450.75638
752,1075656,2025-07-16,5474459.17937
752,1075656,2025-07-17,4819312.20264
752,1075656,2025-07-18,4231468.35806
752,1075656,2025-07-19,3516930.71688
752,1075656,2025-07-20,6546423.65119
752,1075656,2025-07-21,6820714.32021
752,1075656,2025-07-22,5099491.82534
752,1075656,2025-07-23,10333179.58154
752,1075656,2025-07-24,6158947.10943
752,1075656,2025-07-25,5923934.0793
752,1075656,2025-07-26,7454095.67628
752,1075656,2025-07-27,7948625.25966
752,1075656,2025-07-28,2677030.92729
752,1075656,2025-07-29,5912948.6856
752,1075656,2025-07-30,3471848.58403
752,1075656,2025-07-31,11056927.55472
752,1075656,2025-08-01,6026921.44135
752,1075656,2025-08-02,10580576.86941
752,1075656,2025-08-03,3041212.07178
752,1075656,2025-08-04,5222480.65575
752,1075656,2025-08-05,14757120.37049
752,1075656,2025-08-06,16144827.28408
752,1075656,2025-08-07,7868876.28456
752,1075656,2025-08-08,9322451.21896
752,1075656,2025-08-09,4999367.64765
752,1075656,2025-08-10,8006848.62045
752,1075656,2025-08-11,12356914.60753
752,1075656,2025-08-12,8777633.96891
752,1075656,2025-08-13,15033491.56385
752,1075656,2025-08-14,7246153.74462
752,1075656,2025-08-15,5812137.56889
752,1075656,2025-08-16,5628266.65622
752,1075656,2025-08-17,10635489.76126
752,1075656,2025-08-18,10191280.92461
752,1075656,2025-08-19,5459528.81311
752,1075656,2025-08-20,18760888.85406
752,1075656,2025-08-21,15086838.4318
752,1075656,2025-08-22,9678154.36757
752,1075656,2025-08-23,12462000.44161
752,1075656,2025-08-24,7293489.19231
752,1075656,2025-08-25,9267460.55378
752,1075656,2025-08-26,7375978.88518
752,1075656,2025-08-27,11683819.23738
752,1075656,2025-08-28,2965354.93
752,1075656,2025-08-29,10039527.93034
752,1075656,2025-08-30,9412775.60622
752,1075656,2025-08-31,6508636.72628
752,1075656,2025-09-01,6728122.89342
752,1075656,2025-09-02,3307470.62183
752,1075656,2025-09-03,9345824.03763
752,1075656,2025-09-04,10084298.96991
752,1075656,2025-09-05,11378886.9354
752,1075656,2025-09-06,9219188.659
752,1075656,2025-09-07,12608374.05581
752,1075656,2025-09-08,8651696.43868
752,1075656,2025-09-09,5561841.20128
752,1075656,2025-09-10,11720790.4222
